cellid,rlf_count_ 1,rlf_count_ 2,rlf_count_ 3,rlf_count_ 4,rlf_count_ 5,rlf_count_ 6,rlf_count_ 7,rlf_count_ 8,rlf_count_ 9,rlf_count_10,rlf_count_11,rlf_count_12,rlf_count_13,rlf_count_14,rlf_count_15,rlf_count_16,rlf_count_17,rlf_count_18,rlf_count_19,rlf_count_20,rlf_count_21,rlf_count_22,rlf_count_23,rlf_count_24,rlf_count_25,rlf_count_26,rlf_count_27,rlf_count_28,rlf_time_ 1,rlf_time_ 2,rlf_time_ 3,rlf_time_ 4,rlf_time_ 5,rlf_time_ 6,rlf_time_ 7,rlf_time_ 8,rlf_time_ 9,rlf_time_10,rlf_time_11,rlf_time_12,rlf_time_13,rlf_time_14,rlf_time_15,rlf_time_16,rlf_time_17,rlf_time_18,rlf_time_19,rlf_time_20,rlf_time_21,rlf_time_22,rlf_time_23,rlf_time_24,rlf_time_25,rlf_time_26,rlf_time_27,rlf_time_28,freq_band_ 1,freq_band_ 2,freq_band_ 3,freq_band_ 4,freq_band_ 5,freq_band_ 6,freq_band_ 7,freq_band_ 8,freq_band_ 9,freq_band_10,freq_band_11,freq_band_12,freq_band_13,freq_band_14,freq_band_15,freq_band_16,freq_band_17,freq_band_18,freq_band_19,freq_band_20,freq_band_21,freq_band_22,freq_band_23,freq_band_24,freq_band_25,freq_band_26,freq_band_27,freq_band_28,spont_count_ 1,spont_count_ 2,spont_count_ 3,spont_count_ 4,spont_count_ 5,spont_count_ 6,spont_count_ 7,spont_count_ 8,spont_count_ 9,spont_count_10,spont_count_11,spont_count_12,spont_count_13,spont_count_14,spont_count_15,spont_count_16,spont_count_17,spont_count_18,spont_count_19,spont_count_20,spont_count_21,spont_count_22,spont_count_23,spont_count_24,spont_count_25,spont_count_26,spont_count_27,spont_count_28,spont_time_ 1,spont_time_ 2,spont_time_ 3,spont_time_ 4,spont_time_ 5,spont_time_ 6,spont_time_ 7,spont_time_ 8,spont_time_ 9,spont_time_10,spont_time_11,spont_time_12,spont_time_13,spont_time_14,spont_time_15,spont_time_16,spont_time_17,spont_time_18,spont_time_19,spont_time_20,spont_time_21,spont_time_22,spont_time_23,spont_time_24,spont_time_25,spont_time_26,spont_time_27,spont_time_28,pupil_ 1,pupil_ 2,pupil_ 3,pupil_ 4,pupil_ 5,pupil_ 6,pupil_ 7,pupil_ 8,pupil_ 9,pupil_10,pupil_11,pupil_12,pupil_13,pupil_14,pupil_15,pupil_16,pupil_17,pupil_18,pupil_19,pupil_20,pupil_21,pupil_22,pupil_23,pupil_24,pupil_25,pupil_26,pupil_27,pupil_28,level_ 1,level_ 2,level_ 3,level_ 4,level_ 5,level_ 6,level_ 7,level_ 8,level_ 9,level_10,level_11,level_12,level_13,level_14,level_15,level_16,level_17,level_18,level_19,level_20,level_21,level_22,level_23,level_24,level_25,level_26,level_27,level_28
gus014c-b3,10,11,5,3,6,1,0,5,9,18,1,1,3,0,,,,,,,,,,,,,,,0.42,0.42,0.34,0.54,0.36,0.42,0.72,0.54,0.3,0.62,0.42,0.3,0.42,0.18,,,,,,,,,,,,,,,0.257045243302508,0.257045243302508,0.257045243302508,0.257045243302508,0.257045243302508,0.257045243302508,0.257045243302508,0.257045243302508,0.257045243302508,0.257045243302508,0.257045243302508,0.257045243302508,0.257045243302508,0.257045243302508,,,,,,,,,,,,,,,6,6,6,6,6,6,6,5,5,5,5,5,5,5,,,,,,,,,,,,,,,11.31,11.31,11.31,11.31,11.31,11.31,11.31,8.69,8.69,8.69,8.69,8.69,8.69,8.69,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
gus014c-c1,34,39,40,22,20,20,10,31,38,37,48,11,11,21,,,,,,,,,,,,,,,0.8,1.55,1,0.77,1.2,1.07,0.9,0.82,0.97,0.92,1.15,0.9,0.55,0.84,,,,,,,,,,,,,,,0.257915116537173,0.257915116537173,0.257915116537173,0.257915116537173,0.257915116537173,0.257915116537173,0.257915116537173,0.257915116537173,0.257915116537173,0.257915116537173,0.257915116537173,0.257915116537173,0.257915116537173,0.257915116537173,,,,,,,,,,,,,,,181,181,181,181,181,181,181,195,195,195,195,195,195,195,,,,,,,,,,,,,,,18.68,18.68,18.68,18.68,18.68,18.68,18.68,21.32,21.32,21.32,21.32,21.32,21.32,21.32,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
gus015b-c1,64,59,38,51,16,16,11,43,56,52,27,12,10,14,,,,,,,,,,,,,,,1.12,1.01,0.75,1.44,0.91,1.02,1.08,0.86,0.91,1.11,0.96,0.89,0.96,0.84,,,,,,,,,,,,,,,0.385363581084741,0.385363581084741,0.385363581084741,0.385363581084741,0.385363581084741,0.385363581084741,0.385363581084741,0.385363581084741,0.385363581084741,0.385363581084741,0.385363581084741,0.385363581084741,0.385363581084741,0.385363581084741,,,,,,,,,,,,,,,62,62,62,62,62,62,62,42,42,42,42,42,42,42,,,,,,,,,,,,,,,20.73,20.73,20.73,20.73,20.73,20.73,20.73,19.27,19.27,19.27,19.27,19.27,19.27,19.27,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
gus015c-a1,11,19,20,17,0,15,7,16,25,14,5,8,3,19,,,,,,,,,,,,,,,0.76,0.84,0.66,0.9,0.6,1.38,0.9,0.8,1.02,0.9,0.96,1.02,0.72,1.14,,,,,,,,,,,,,,,0.450747439901441,0.450747439901441,0.450747439901441,0.450747439901441,0.450747439901441,0.450747439901441,0.450747439901441,0.450747439901441,0.450747439901441,0.450747439901441,0.450747439901441,0.450747439901441,0.450747439901441,0.450747439901441,,,,,,,,,,,,,,,94,94,94,94,94,94,94,78,78,78,78,78,78,78,,,,,,,,,,,,,,,20.15,20.15,20.15,20.15,20.15,20.15,20.15,19.85,19.85,19.85,19.85,19.85,19.85,19.85,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
gus015c-d1,0,1,3,0,0,0,0,0,9,4,4,0,1,0,,,,,,,,,,,,,,,0.65,0.96,0.95,1.14,0.84,0.96,1.2,0.79,1.14,1.15,1.26,1.2,1.02,0.9,,,,,,,,,,,,,,,0.448900951145128,0.448900951145128,0.448900951145128,0.448900951145128,0.448900951145128,0.448900951145128,0.448900951145128,0.448900951145128,0.448900951145128,0.448900951145128,0.448900951145128,0.448900951145128,0.448900951145128,0.448900951145128,,,,,,,,,,,,,,,15,15,15,15,15,15,15,23,23,23,23,23,23,23,,,,,,,,,,,,,,,20.15,20.15,20.15,20.15,20.15,20.15,20.15,19.85,19.85,19.85,19.85,19.85,19.85,19.85,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
gus015d-a1,10,2,4,3,3,12,2,5,3,9,2,7,9,8,,,,,,,,,,,,,,,1.2,1.08,0.96,0.6,0.84,0.84,1.26,1.08,0.72,1.26,1.02,1.14,0.96,0.78,,,,,,,,,,,,,,,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,,,,,,,,,,,,,,,48,48,48,48,48,48,48,144,144,144,144,144,144,144,,,,,,,,,,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
gus015d-c1,13,7,5,2,4,3,5,9,5,6,4,0,2,2,,,,,,,,,,,,,,,0.9,0.84,0.72,0.96,0.9,1.38,0.72,1.26,0.78,1.08,1.38,0.66,0.66,0.96,,,,,,,,,,,,,,,0.259182080338187,0.259182080338187,0.259182080338187,0.259182080338187,0.259182080338187,0.259182080338187,0.259182080338187,0.259182080338187,0.259182080338187,0.259182080338187,0.259182080338187,0.259182080338187,0.259182080338187,0.259182080338187,,,,,,,,,,,,,,,4,4,4,4,4,4,4,6,6,6,6,6,6,6,,,,,,,,,,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
gus015d-d1,10,3,2,19,7,8,6,6,6,12,5,16,4,3,,,,,,,,,,,,,,,0.72,0.37,0.43,0.6,0.42,0.48,0.57,0.36,0.35,0.83,0.42,0.72,0.48,0.21,,,,,,,,,,,,,,,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,,,,,,,,,,,,,,,298,298,298,298,298,298,298,160,160,160,160,160,160,160,,,,,,,,,,,,,,,12.05,12.05,12.05,12.05,12.05,12.05,12.05,7.95,7.95,7.95,7.95,7.95,7.95,7.95,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
gus018b-a1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.8,1.17,0.84,0.58,0.84,1.2,1.22,0.94,0.81,0.72,1.1,1.14,1.08,1.06,,,,,,,,,,,,,,,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,0.259177666746343,,,,,,,,,,,,,,,15,15,15,15,15,15,15,31,31,31,31,31,31,31,,,,,,,,,,,,,,,20.33,20.33,20.33,20.33,20.33,20.33,20.33,19.67,19.67,19.67,19.67,19.67,19.67,19.67,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
gus018b-a2,16,8,12,8,4,10,1,13,16,15,7,8,10,1,,,,,,,,,,,,,,,0.98,0.96,0.76,0.93,1.59,1.08,0.78,1.06,0.9,0.74,1.17,1.17,1.14,0.84,,,,,,,,,,,,,,,0.260151897300672,0.260151897300672,0.260151897300672,0.260151897300672,0.260151897300672,0.260151897300672,0.260151897300672,0.260151897300672,0.260151897300672,0.260151897300672,0.260151897300672,0.260151897300672,0.260151897300672,0.260151897300672,,,,,,,,,,,,,,,54,54,54,54,54,54,54,82,82,82,82,82,82,82,,,,,,,,,,,,,,,20.33,20.33,20.33,20.33,20.33,20.33,20.33,19.67,19.67,19.67,19.67,19.67,19.67,19.67,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
